peak_id	ion_mode	mz	hmdb_accession	name	inchi_key	skeleton	neutral_mass	mod_id	mod_mass
5223	1	294.154728566621	HMDB0039780	N-(1-Deoxy-1-fructosyl)isoleucine	VYGRYVGDPYFVCA-MFPOTZKYSA-N	VYGRYVGDPYFVCA	293.147452076	+H	1.007276466621
5223	1	294.154728566621	HMDB0241652	3,4,5-Trihydroxypentanoylcarnitine	CLDWQVMPZRSBPB-UHFFFAOYSA-N	CLDWQVMPZRSBPB	293.147452076	+H	1.007276466621
5223	1	294.154728566621	HMDB0247220	Vephylline	KRBHNUALJIYPDN-UHFFFAOYSA-N	KRBHNUALJIYPDN	311.159354152	+H-H2O	-17.003288216379
5240	1	292.113926334621	HMDB0015056	Ketotifen	ZCVMWBYGMWKGHF-UHFFFAOYSA-N	ZCVMWBYGMWKGHF	309.118735398	+H-H2O	-17.003288216379
5240	1	292.113926334621	HMDB0243797	1-(5-Isoquinolinesulfonyl)-2-methylpiperazine	BDVFVCGFMNCYPV-UHFFFAOYSA-N	BDVFVCGFMNCYPV	291.104147954	+H	1.007276466621
5240	1	292.113926334621	HMDB0247729	N-[5-(4,5-Dihydro-1H-imidazol-2-yl)-2-hydroxy-5,6,7,8-tetrahydronaphthalen-1-yl]methanesulfonamide	OQFCXJDXHCDLHX-UHFFFAOYSA-N	OQFCXJDXHCDLHX	309.114712638	+H-H2O	-17.003288216379
5253	1	291.129910766621	HMDB0000052	Argininosuccinic acid	KDZOASGQNOPSCU-WDSKDSINSA-N	KDZOASGQNOPSCU	290.122634296	+H	1.007276466621
5253	1	291.129910766621	HMDB0032765	N2-(3-Hydroxysuccinoyl)arginine	RPIGYIHDWMPXDY-UHFFFAOYSA-N	RPIGYIHDWMPXDY	290.122634296	+H	1.007276466621
5253	1	291.129910766621	HMDB0039408	N2-(3-Carboxy-2-hydroxy-1-oxopropyl)arginine	JRDIRZIEGSCMRP-UHFFFAOYSA-N	JRDIRZIEGSCMRP	290.122634296	+H	1.007276466621
5253	1	291.129910766621	HMDB0245102	2-((2-(Dimethylamino)ethyl)thio)-3-phenylquinoline	HYOLQGVNMQNERE-UHFFFAOYSA-N	HYOLQGVNMQNERE	308.13471981	+H-H2O	-17.003288216379
5266	1	288.203016166621	HMDB0028712	Arginylisoleucine	QYLJIYOGHRGUIH-CIUDSAMLSA-N	QYLJIYOGHRGUIH	287.19573966	+H	1.007276466621
5266	1	288.203016166621	HMDB0028713	Arginylleucine	WYBVBIHNJWOLCJ-IUCAKERBSA-N	WYBVBIHNJWOLCJ	287.19573966	+H	1.007276466621
5266	1	288.203016166621	HMDB0028901	Isoleucyl-Arginine	HYXQKVOADYPQEA-UHFFFAOYSA-N	HYXQKVOADYPQEA	287.19573966	+H	1.007276466621
5266	1	288.203016166621	HMDB0028923	Leucyl-Arginine	SENJXOPIZNYLHU-UHFFFAOYSA-N	SENJXOPIZNYLHU	287.19573966	+H	1.007276466621
5285	1	285.242421366621	HMDB0011530	MG(0:0/14:0/0:0)	TVIMZSOUQXNWHO-UHFFFAOYSA-N	TVIMZSOUQXNWHO	302.245709568	+H-H2O	-17.003288216379
5285	1	285.242421366621	HMDB0011561	MG(14:0/0:0/0:0)	DCBSHORRWZKAKO-INIZCTEOSA-N	DCBSHORRWZKAKO	302.245709568	+H-H2O	-17.003288216379
5285	1	285.242421366621	HMDB0035473	Avocadyne	OHLQBKZXSJYBMK-UHFFFAOYSA-N	OHLQBKZXSJYBMK	284.235144884	+H	1.007276466621
5285	1	285.242421366621	HMDB0038685	Muricatacin	VFLQJBVJJLGBKM-UHFFFAOYSA-N	VFLQJBVJJLGBKM	284.235144884	+H	1.007276466621
5285	1	285.242421366621	HMDB0072853	MG(0:0/i-14:0/0:0)	ISFYNKZIPZNFFO-UHFFFAOYSA-N	ISFYNKZIPZNFFO	302.245709568	+H-H2O	-17.003288216379
5285	1	285.242421366621	HMDB0072867	MG(i-14:0/0:0/0:0)	ZGNRVILZVRTZON-MRXNPFEDSA-N	ZGNRVILZVRTZON	302.245709568	+H-H2O	-17.003288216379
5285	1	285.242421366621	HMDB0245318	2-Tetradecylglycidate	VLMGXWFUALFDKF-UHFFFAOYSA-N	VLMGXWFUALFDKF	284.235144884	+H	1.007276466621
5288	1	285.119346166621	HMDB0028821	Glutamylhistidine	HKTRDWYCAUTRRL-YUMQZZPRSA-N	HKTRDWYCAUTRRL	284.112069612	+H	1.007276466621
5288	1	285.119346166621	HMDB0028884	Histidylglutamic acid	VHOLZZKNEBBHTH-YUMQZZPRSA-N	VHOLZZKNEBBHTH	284.112069612	+H	1.007276466621
5288	1	285.119346166621	HMDB0029151	gamma-Glutamylhistidine	PXVCMZCJAUJLJP-YUMQZZPRSA-N	PXVCMZCJAUJLJP	284.112069612	+H	1.007276466621
5288	1	285.119346166621	HMDB0247328	(S)-2-Amino-5-((4-nitrophenyl)amino)-5-oxopentanoic acid	WMZTYIRRBCGARG-UHFFFAOYSA-N	WMZTYIRRBCGARG	267.085520516	+NH4	18.034374132
5288	1	285.119346166621	HMDB0250398	Coformycin	YOOVTUPUBVHMPG-UHFFFAOYSA-N	YOOVTUPUBVHMPG	284.112069612	+H	1.007276466621
5301	1	284.098945066621	HMDB0000133	Guanosine	NYHBQMYGNKIUIF-UUOKFMHZSA-N	NYHBQMYGNKIUIF	283.091668516	+H	1.007276466621
5301	1	284.098945066621	HMDB0003333	8-Hydroxy-deoxyguanosine	HCAJQHYUCKICQH-VPENINKCSA-N	HCAJQHYUCKICQH	283.091668516	+H	1.007276466621
5301	1	284.098945066621	HMDB0032437	Monoglyceride citrate	VQENOYXMFIFHCY-UHFFFAOYSA-N	VQENOYXMFIFHCY	266.063782028	+NH4	18.034374132
5319	1	282.118343066621	HMDB0003331	1-Methyladenosine	GFYLSDSUCHVORB-IOSLPCCCSA-N	GFYLSDSUCHVORB	281.11240396	+H	1.007276466621
5319	1	282.118343066621	HMDB0004044	N6-Methyladenosine	VQAYFKKCNSOZKM-IOSLPCCCSA-N	VQAYFKKCNSOZKM	281.11240396	+H	1.007276466621
5319	1	282.118343066621	HMDB0004326	2'-O-Methyladenosine	FPUGCISOLXNPPC-UHFFFAOYSA-N	FPUGCISOLXNPPC	281.11240396	+H	1.007276466621
5319	1	282.118343066621	HMDB0006023	3'-O-Methyladenosine	RYAFZRROCNNRFK-IOSLPCCCSA-N	RYAFZRROCNNRFK	281.11240396	+H	1.007276466621
5319	1	282.118343066621	HMDB0034681	3-Hydroxy-4-butanolide	MQEPWBMWFIVRPS-UHFFFAOYSA-N	MQEPWBMWFIVRPS	264.084517472	+NH4	18.034374132
5319	1	282.118343066621	HMDB0037843	N-(1-Deoxy-1-fructosyl)threonine	JUBGLICOZRKBCO-KNWYLTHMSA-N	JUBGLICOZRKBCO	281.111066568	+H	1.007276466621
5320	1	282.118343066621	HMDB0003331	1-Methyladenosine	GFYLSDSUCHVORB-IOSLPCCCSA-N	GFYLSDSUCHVORB	281.11240396	+H	1.007276466621
5320	1	282.118343066621	HMDB0004044	N6-Methyladenosine	VQAYFKKCNSOZKM-IOSLPCCCSA-N	VQAYFKKCNSOZKM	281.11240396	+H	1.007276466621
5320	1	282.118343066621	HMDB0004326	2'-O-Methyladenosine	FPUGCISOLXNPPC-UHFFFAOYSA-N	FPUGCISOLXNPPC	281.11240396	+H	1.007276466621
5320	1	282.118343066621	HMDB0006023	3'-O-Methyladenosine	RYAFZRROCNNRFK-IOSLPCCCSA-N	RYAFZRROCNNRFK	281.11240396	+H	1.007276466621
5320	1	282.118343066621	HMDB0034681	3-Hydroxy-4-butanolide	MQEPWBMWFIVRPS-UHFFFAOYSA-N	MQEPWBMWFIVRPS	264.084517472	+NH4	18.034374132
5320	1	282.118343066621	HMDB0037843	N-(1-Deoxy-1-fructosyl)threonine	JUBGLICOZRKBCO-KNWYLTHMSA-N	JUBGLICOZRKBCO	281.111066568	+H	1.007276466621
5333	1	281.095439566621	HMDB0041037	8-Deoxy-11-hydroxy-13-chlorogrosheimin	RXUIKPFKVDKIDO-UHFFFAOYSA-N	RXUIKPFKVDKIDO	298.097186768	+H-H2O	-17.003288216379
5333	1	281.095439566621	HMDB0060842	N-Despyridinyl rosiglitazone	BPSKNLFJDYBECE-UHFFFAOYSA-N	BPSKNLFJDYBECE	280.088163542	+H	1.007276466621
5333	1	281.095439566621	HMDB0244935	2-[6-(4-Chlorophenoxy)hexyl]oxirane-2-carboxylic acid	NWSIRTXVYBEURF-UHFFFAOYSA-N	NWSIRTXVYBEURF	298.097186768	+H-H2O	-17.003288216379
5334	1	281.095439566621	HMDB0041037	8-Deoxy-11-hydroxy-13-chlorogrosheimin	RXUIKPFKVDKIDO-UHFFFAOYSA-N	RXUIKPFKVDKIDO	298.097186768	+H-H2O	-17.003288216379
5334	1	281.095439566621	HMDB0060842	N-Despyridinyl rosiglitazone	BPSKNLFJDYBECE-UHFFFAOYSA-N	BPSKNLFJDYBECE	280.088163542	+H	1.007276466621
5334	1	281.095439566621	HMDB0244935	2-[6-(4-Chlorophenoxy)hexyl]oxirane-2-carboxylic acid	NWSIRTXVYBEURF-UHFFFAOYSA-N	NWSIRTXVYBEURF	298.097186768	+H-H2O	-17.003288216379
5347	1	279.170319066621	HMDB0013243	Leucylphenylalanine	KFKWRHQBZQICHA-STQMWFEESA-N	KFKWRHQBZQICHA	278.163042564	+H	1.007276466621
5347	1	279.170319066621	HMDB0028914	Isoleucyl-Phenylalanine	WMDZARSFSMZOQO-UHFFFAOYSA-N	WMDZARSFSMZOQO	278.163042564	+H	1.007276466621
5347	1	279.170319066621	HMDB0028998	Phenylalanylisoleucine	JWBLQDDHSDGEGR-DRZSPHRISA-N	JWBLQDDHSDGEGR	278.163042564	+H	1.007276466621
5347	1	279.170319066621	HMDB0062483	keratan sulfate I	PDMUULPVBYQBBK-UHFFFAOYSA-N	PDMUULPVBYQBBK	278.163042564	+H	1.007276466621
5347	1	279.170319066621	HMDB0245918	3-Methoxy-4-[2-(4-methylpiperazin-1-yl)ethoxy]benzaldehyde	LWWBHHPHFNSQMV-UHFFFAOYSA-N	LWWBHHPHFNSQMV	278.163042564	+H	1.007276466621
5347	1	279.170319066621	HMDB0248879	Batelapine	PUHMYHQVPODHCZ-UHFFFAOYSA-N	PUHMYHQVPODHCZ	296.17494464	+H-H2O	-17.003288216379
5359	1	278.134661852621	HMDB0005037	Sumatriptan	KQKPFRSPSRPDEB-UHFFFAOYSA-N	KQKPFRSPSRPDEB	295.135448082	+H-H2O	-17.003288216379
5359	1	278.134661852621	HMDB0011161	Glutamylhydroxyproline	NRSOKLBABRGMGJ-VQVTYTSYSA-N	NRSOKLBABRGMGJ	260.100836232	+NH4	18.034374132
5359	1	278.134661852621	HMDB0028862	Hydroxyprolyl-Glutamate	ZVPLGKIMIRTBMQ-UHFFFAOYSA-N	ZVPLGKIMIRTBMQ	260.100836232	+NH4	18.034374132
5359	1	278.134661852621	HMDB0029150	gamma-Glutamylhydroxyproline	VKENMLSUUVOQLD-VQVTYTSYSA-N	VKENMLSUUVOQLD	260.100836232	+NH4	18.034374132
5359	1	278.134661852621	HMDB0029403	Oxypinnatanine	FKPGGSOHTXQOGP-UHFFFAOYSA-N	FKPGGSOHTXQOGP	260.100836232	+NH4	18.034374132
5368	1	277.103027366621	HMDB0011737	gamma-Glutamylglutamic acid	OWQDWQKWSLFFFR-WDSKDSINSA-N	OWQDWQKWSLFFFR	276.095750852	+H	1.007276466621
5368	1	277.103027366621	HMDB0028818	Glutamylglutamic acid	KOSRFJWDECSPRO-WDSKDSINSA-N	KOSRFJWDECSPRO	276.095750852	+H	1.007276466621
5368	1	277.103027366621	HMDB0038752	Distichonic acid A	SEATYFZPTMHEIW-UHFFFAOYSA-N	SEATYFZPTMHEIW	294.106315536	+H-H2O	-17.003288216379
5368	1	277.103027366621	HMDB0038753	Distichonic acid B	MQDGZZFOZKWSKP-UHFFFAOYSA-N	MQDGZZFOZKWSKP	294.106315536	+H-H2O	-17.003288216379
5368	1	277.103027366621	HMDB0042036	Thymidine glycol	RKEITGVZZHXKON-SKAWGCAZSA-N	RKEITGVZZHXKON	276.095750852	+H	1.007276466621
5368	1	277.103027366621	HMDB0246883	5'-N-Methylcarboxamidoadenosine	PLYRYAHDNXANEG-UHFFFAOYSA-N	PLYRYAHDNXANEG	294.107652928	+H-H2O	-17.003288216379
5368	1	277.103027366621	HMDB0249010	Benzo[ghi]perylene	GYFAGKUZYNFMBN-UHFFFAOYSA-N	GYFAGKUZYNFMBN	276.093900384	+H	1.007276466621
5369	1	277.103027366621	HMDB0011737	gamma-Glutamylglutamic acid	OWQDWQKWSLFFFR-WDSKDSINSA-N	OWQDWQKWSLFFFR	276.095750852	+H	1.007276466621
5369	1	277.103027366621	HMDB0028818	Glutamylglutamic acid	KOSRFJWDECSPRO-WDSKDSINSA-N	KOSRFJWDECSPRO	276.095750852	+H	1.007276466621
5369	1	277.103027366621	HMDB0038752	Distichonic acid A	SEATYFZPTMHEIW-UHFFFAOYSA-N	SEATYFZPTMHEIW	294.106315536	+H-H2O	-17.003288216379
5369	1	277.103027366621	HMDB0038753	Distichonic acid B	MQDGZZFOZKWSKP-UHFFFAOYSA-N	MQDGZZFOZKWSKP	294.106315536	+H-H2O	-17.003288216379
5369	1	277.103027366621	HMDB0042036	Thymidine glycol	RKEITGVZZHXKON-SKAWGCAZSA-N	RKEITGVZZHXKON	276.095750852	+H	1.007276466621
5369	1	277.103027366621	HMDB0246883	5'-N-Methylcarboxamidoadenosine	PLYRYAHDNXANEG-UHFFFAOYSA-N	PLYRYAHDNXANEG	294.107652928	+H-H2O	-17.003288216379
5369	1	277.103027366621	HMDB0249010	Benzo[ghi]perylene	GYFAGKUZYNFMBN-UHFFFAOYSA-N	GYFAGKUZYNFMBN	276.093900384	+H	1.007276466621
5377	1	276.119011766621	HMDB0000884	Ribothymidine	DWRXFEITVBNRMK-JXOAFFINSA-N	DWRXFEITVBNRMK	258.085186168	+NH4	18.034374132
5377	1	276.119011766621	HMDB0002331	Imidazoleacetic acid riboside	AHPWEWASPTZMEK-PEBGCTIMSA-N	AHPWEWASPTZMEK	258.085186168	+NH4	18.034374132
5377	1	276.119011766621	HMDB0004813	3-Methyluridine	UTQUILVPBZEHTK-UHFFFAOYSA-N	UTQUILVPBZEHTK	258.085186168	+NH4	18.034374132
5377	1	276.119011766621	HMDB0005766	Norophthalmic acid	RPVCUZZJCXVVDW-WDSKDSINSA-N	RPVCUZZJCXVVDW	275.111735264	+H	1.007276466621
5377	1	276.119011766621	HMDB0011738	N2-gamma-Glutamylglutamine	JBFYFLXEJFQWMU-WDSKDSINSA-N	JBFYFLXEJFQWMU	275.111735264	+H	1.007276466621
5377	1	276.119011766621	HMDB0028796	Glutaminylglutamic acid	OWOFCNWTMWOOJJ-WDSKDSINSA-N	OWOFCNWTMWOOJJ	275.111735264	+H	1.007276466621
5377	1	276.119011766621	HMDB0028817	Glutamylglutamine	MGHKSHCBDXNTHX-WDSKDSINSA-N	MGHKSHCBDXNTHX	275.111735264	+H	1.007276466621
5377	1	276.119011766621	HMDB0028833	Glutamyl-Gamma-glutamate	UDXGQZURTGBEOD-UHFFFAOYSA-N	UDXGQZURTGBEOD	275.111735264	+H	1.007276466621
5377	1	276.119011766621	HMDB0029147	N-gamma-Glutamylglutamine	FCWNOQOVMGNKNG-WDSKDSINSA-N	FCWNOQOVMGNKNG	275.111735264	+H	1.007276466621
5377	1	276.119011766621	HMDB0240247	Pimethixene	NZLVRVYNQYGMAB-UHFFFAOYSA-N	NZLVRVYNQYGMAB	293.123820778	+H-H2O	-17.003288216379
5377	1	276.119011766621	HMDB0240328	2'-O-Methyluridine	SXUXMRMBWZCMEN-ZOQUXTDFSA-N	SXUXMRMBWZCMEN	258.085186168	+NH4	18.034374132
5377	1	276.119011766621	HMDB0246808	5-Hydroxymethyl-2'-deoxyuridine	IPAVKOYJGUMINP-UHFFFAOYSA-N	IPAVKOYJGUMINP	258.085186168	+NH4	18.034374132
5384	1	275.134996166621	HMDB0000086	Glycerophosphocholine	SUHOQUVVVLNYQR-MRVPVSSYSA-N	SUHOQUVVVLNYQR	257.10282436	+NH4	18.034374132
5384	1	275.134996166621	HMDB0000982	5-Methylcytidine	ZAYHVCMSTBRABG-JXOAFFINSA-N	ZAYHVCMSTBRABG	257.10117058	+NH4	18.034374132
5384	1	275.134996166621	HMDB0028795	Glutaminylglutamine	LOJYQMFIIJVETK-WDSKDSINSA-N	LOJYQMFIIJVETK	274.127719676	+H	1.007276466621
5384	1	275.134996166621	HMDB0028811	Glutaminyl-Gamma-glutamate	YWPMFELGYPTDIO-UHFFFAOYSA-N	YWPMFELGYPTDIO	274.127719676	+H	1.007276466621
5384	1	275.134996166621	HMDB0032764	N2-Succinoylarginine	UMOXFSXIFQOWTD-UHFFFAOYSA-N	UMOXFSXIFQOWTD	274.127719676	+H	1.007276466621
5384	1	275.134996166621	HMDB0039229	Pyro-L-glutaminyl-L-glutamine	ILAITOFTZJRIFJ-WDSKDSINSA-N	ILAITOFTZJRIFJ	257.10117058	+NH4	18.034374132
5384	1	275.134996166621	HMDB0240577	3-Methylcytidine	RDPUKVRQKWBSPK-ZOQUXTDFSA-N	RDPUKVRQKWBSPK	257.10117058	+NH4	18.034374132
5384	1	275.134996166621	HMDB0242132	2'-O-Methylcytidine	RFCQJGFZUQFYRF-ZOQUXTDFSA-N	RFCQJGFZUQFYRF	257.10117058	+NH4	18.034374132
5384	1	275.134996166621	HMDB0245530	2'-C-Methylcytidine	PPUDLEUZKVJXSZ-UHFFFAOYSA-N	PPUDLEUZKVJXSZ	257.10117058	+NH4	18.034374132
5384	1	275.134996166621	HMDB0248960	benserazide	BNQDCRGUHNALGH-UHFFFAOYSA-N	BNQDCRGUHNALGH	257.10117058	+NH4	18.034374132
5390	1	274.187366066621	HMDB0028722	Arginylvaline	DAQIJMOLTMGJLO-YUMQZZPRSA-N	DAQIJMOLTMGJLO	273.180089596	+H	1.007276466621
5390	1	274.187366066621	HMDB0029121	Valylarginine	IBIDRSSEHFLGSD-YUMQZZPRSA-N	IBIDRSSEHFLGSD	273.180089596	+H	1.007276466621
5403	1	272.258405766621	HMDB0002186	Hypogeic acid	PJHOFUXBXJNUAC-KTKRTIGZSA-N	PJHOFUXBXJNUAC	254.2245802	+NH4	18.034374132
5403	1	272.258405766621	HMDB0003229	Palmitoleic acid	SECPZKHBENQXJG-FPLPWBNLSA-N	SECPZKHBENQXJG	254.2245802	+NH4	18.034374132
5403	1	272.258405766621	HMDB0010735	Trans-Hexa-dec-2-enoic acid	ZVRMGCSSSYZGSM-CCEZHUSRSA-N	ZVRMGCSSSYZGSM	254.2245802	+NH4	18.034374132
5403	1	272.258405766621	HMDB0013322	Undecanoylcholine	WAKLSXXFSACOOZ-UHFFFAOYSA-N	WAKLSXXFSACOOZ	271.25112928147	+H	1.007276466621
5403	1	272.258405766621	HMDB0031053	(E)-6-Hexadecenoic acid	NNNVXFKZMRGJPM-ZHACJKMWSA-N	NNNVXFKZMRGJPM	254.2245802	+NH4	18.034374132
5403	1	272.258405766621	HMDB0031145	5-Dodecyldihydro-2(3H)-furanone	SRIFJCOBFTWCTM-UHFFFAOYSA-N	SRIFJCOBFTWCTM	254.2245802	+NH4	18.034374132
5403	1	272.258405766621	HMDB0031711	15-Hexadecanolide	GILZFLFJYUGJLX-UHFFFAOYSA-N	GILZFLFJYUGJLX	254.2245802	+NH4	18.034374132
5403	1	272.258405766621	HMDB0032638	(Z)-5-Hexadecenoic acid	KVXIRQZWCOAYRD-VAWYXSNFSA-N	KVXIRQZWCOAYRD	254.2245802	+NH4	18.034374132
5403	1	272.258405766621	HMDB0033791	(E)-3-Hexadecenoic acid	PCBKWKNYISJGPJ-YPKPFQOOSA-N	PCBKWKNYISJGPJ	254.2245802	+NH4	18.034374132
5403	1	272.258405766621	HMDB0035877	(Z)-13-Hexadecenoic acid	UFRASUJYZLLIJC-ARJAWSKDSA-N	UFRASUJYZLLIJC	254.2245802	+NH4	18.034374132
5403	1	272.258405766621	HMDB0037647	(E)-11-Hexadecenoic acid	JGMYDQCXGIMHLL-AATRIKPKSA-N	JGMYDQCXGIMHLL	254.2245802	+NH4	18.034374132
5403	1	272.258405766621	HMDB0038958	Citronellyl hexanoate	KNYRCCKTQMBSFP-UHFFFAOYSA-N	KNYRCCKTQMBSFP	254.2245802	+NH4	18.034374132
5403	1	272.258405766621	HMDB0041422	(Z)-14-Methyl-6-pentadecenoic acid	PLEXOMFVUZNSTQ-GQCTYLIASA-N	PLEXOMFVUZNSTQ	254.2245802	+NH4	18.034374132
5403	1	272.258405766621	HMDB0242181	Hexadecasphingosine	BTUSGZZCQZACPT-YYZTVXDQSA-N	BTUSGZZCQZACPT	271.251129296	+H	1.007276466621
5403	1	272.258405766621	HMDB0244666	15-Hexadecenoic acid	HVODZEXFHPAFHB-UHFFFAOYSA-N	HVODZEXFHPAFHB	254.2245802	+NH4	18.034374132
5409	1	272.171716066621	HMDB0005767	Homoanserine	HXBKNURIXGGFCX-VIFPVBQESA-N	HXBKNURIXGGFCX	254.137890436	+NH4	18.034374132
5409	1	272.171716066621	HMDB0028717	Arginylproline	LQJAALCCPOTJGB-YUMQZZPRSA-N	LQJAALCCPOTJGB	271.164439532	+H	1.007276466621
5409	1	272.171716066621	HMDB0028898	Histidylvaline	VLDVBZICYBVQHB-IUCAKERBSA-N	VLDVBZICYBVQHB	254.137890436	+NH4	18.034374132
5409	1	272.171716066621	HMDB0029011	Prolyl-Arginine	HMNSRTLZAJHSIK-UHFFFAOYSA-N	HMNSRTLZAJHSIK	271.164439532	+H	1.007276466621
5409	1	272.171716066621	HMDB0029129	Valylhistidine	BNQVUHQWZGTIBX-IUCAKERBSA-N	BNQVUHQWZGTIBX	254.137890436	+NH4	18.034374132
5409	1	272.171716066621	HMDB0037180	(S)-Argpyrimidine	DCPBQSFZQHFSMR-UHFFFAOYSA-N	DCPBQSFZQHFSMR	254.137890436	+NH4	18.034374132
5421	1	271.074704166621	HMDB0034449	Hydroxyanigorufone	HTELDEYOMOTOBI-UHFFFAOYSA-N	HTELDEYOMOTOBI	288.078644244	+H-H2O	-17.003288216379
5421	1	271.074704166621	HMDB0040716	Irenolone	UQMKPTIDKHEGFW-UHFFFAOYSA-N	UQMKPTIDKHEGFW	288.078644244	+H-H2O	-17.003288216379
5421	1	271.074704166621	HMDB0240217	3-(Cystein-S-yl)acetaminophen	LLHICPSCVFRWDT-QMMMGPOBSA-N	LLHICPSCVFRWDT	270.067428098	+H	1.007276466621
5438	1	269.088045966621	HMDB0000195	Inosine	UGQMRVRMYYASKQ-KQYNXXCUSA-N	UGQMRVRMYYASKQ	268.080769484	+H	1.007276466621
5438	1	269.088045966621	HMDB0000425	3-Deoxy-D-glycero-D-galacto-2-nonulosonic acid	FQHUAUMYHAJTDH-IMSDGWMTSA-N	FQHUAUMYHAJTDH	268.079432092	+H	1.007276466621
5438	1	269.088045966621	HMDB0000481	Allopurinol riboside	KFQUAMTWOJHPEJ-DAGMQNCNSA-N	KFQUAMTWOJHPEJ	268.080769484	+H	1.007276466621
5449	1	268.104030366621	HMDB0000050	Adenosine	OIRDTQYFTABQOQ-KQYNXXCUSA-N	OIRDTQYFTABQOQ	267.096753896	+H	1.007276466621
5449	1	268.104030366621	HMDB0000085	Deoxyguanosine	YKBGVTZYEHREMT-KVQBGUIXSA-N	YKBGVTZYEHREMT	267.096753896	+H	1.007276466621
5449	1	268.104030366621	HMDB0000830	Neuraminic acid	CERZMXAJYMMUDR-YOQZMRDMSA-N	CERZMXAJYMMUDR	267.095416504	+H	1.007276466621
5449	1	268.104030366621	HMDB0014638	Zidovudine	HBOMLICNUCNMMY-XLPZGREQSA-N	HBOMLICNUCNMMY	267.096753896	+H	1.007276466621
5449	1	268.104030366621	HMDB0037842	N-(1-Deoxy-1-fructosyl)serine	KUVQLWYPNUQGDT-MBGOVIFWSA-N	KUVQLWYPNUQGDT	267.095416504	+H	1.007276466621
5449	1	268.104030366621	HMDB0247147	8-Oxo-2'-deoxyadenosine	NDWAUKFSFFRGLF-UHFFFAOYSA-N	NDWAUKFSFFRGLF	267.096753896	+H	1.007276466621
5450	1	268.103561516621	HMDB0000050	Adenosine	OIRDTQYFTABQOQ-KQYNXXCUSA-N	OIRDTQYFTABQOQ	267.096753896	+H	1.007276466621
5450	1	268.103561516621	HMDB0000085	Deoxyguanosine	YKBGVTZYEHREMT-KVQBGUIXSA-N	YKBGVTZYEHREMT	267.096753896	+H	1.007276466621
5450	1	268.103561516621	HMDB0000830	Neuraminic acid	CERZMXAJYMMUDR-YOQZMRDMSA-N	CERZMXAJYMMUDR	267.095416504	+H	1.007276466621
5450	1	268.103561516621	HMDB0014638	Zidovudine	HBOMLICNUCNMMY-XLPZGREQSA-N	HBOMLICNUCNMMY	267.096753896	+H	1.007276466621
5450	1	268.103561516621	HMDB0037842	N-(1-Deoxy-1-fructosyl)serine	KUVQLWYPNUQGDT-MBGOVIFWSA-N	KUVQLWYPNUQGDT	267.095416504	+H	1.007276466621
5450	1	268.103561516621	HMDB0247147	8-Oxo-2'-deoxyadenosine	NDWAUKFSFFRGLF-UHFFFAOYSA-N	NDWAUKFSFFRGLF	267.096753896	+H	1.007276466621
5451	1	268.102692966621	HMDB0000050	Adenosine	OIRDTQYFTABQOQ-KQYNXXCUSA-N	OIRDTQYFTABQOQ	267.096753896	+H	1.007276466621
5451	1	268.102692966621	HMDB0000085	Deoxyguanosine	YKBGVTZYEHREMT-KVQBGUIXSA-N	YKBGVTZYEHREMT	267.096753896	+H	1.007276466621
5451	1	268.102692966621	HMDB0000830	Neuraminic acid	CERZMXAJYMMUDR-YOQZMRDMSA-N	CERZMXAJYMMUDR	267.095416504	+H	1.007276466621
5451	1	268.102692966621	HMDB0014638	Zidovudine	HBOMLICNUCNMMY-XLPZGREQSA-N	HBOMLICNUCNMMY	267.096753896	+H	1.007276466621
5451	1	268.102692966621	HMDB0015166	Probenecid	DBABZHXKTCFAPX-UHFFFAOYSA-N	DBABZHXKTCFAPX	285.103479258	+H-H2O	-17.003288216379
5451	1	268.102692966621	HMDB0032670	2-[(5-Methylsulfinyl)-4-penten-2-ynylidene]-1,6-dioxaspiro[4.4]non-3-ene	HGPOBYCDHSNTNP-QFQHGIJPSA-N	HGPOBYCDHSNTNP	250.066365478	+NH4	18.034374132
5451	1	268.102692966621	HMDB0037842	N-(1-Deoxy-1-fructosyl)serine	KUVQLWYPNUQGDT-MBGOVIFWSA-N	KUVQLWYPNUQGDT	267.095416504	+H	1.007276466621
5451	1	268.102692966621	HMDB0247147	8-Oxo-2'-deoxyadenosine	NDWAUKFSFFRGLF-UHFFFAOYSA-N	NDWAUKFSFFRGLF	267.096753896	+H	1.007276466621
5473	1	265.154668966621	HMDB0015568	Vorinostat	WAEXFXRVDQXREF-UHFFFAOYSA-N	WAEXFXRVDQXREF	264.1473925	+H	1.007276466621
5473	1	265.154668966621	HMDB0029008	Phenylalanylvaline	IEHDJWSAXBGJIP-RYUDHWBXSA-N	IEHDJWSAXBGJIP	264.1473925	+H	1.007276466621
5473	1	265.154668966621	HMDB0029134	Valylphenylalanine	GJNDXQBALKCYSZ-RYUDHWBXSA-N	GJNDXQBALKCYSZ	264.1473925	+H	1.007276466621
5473	1	265.154668966621	HMDB0033463	Subaphylline	SFUVCMKSYKHYLD-ALCCZGGFSA-N	SFUVCMKSYKHYLD	264.1473925	+H	1.007276466621
5473	1	265.154668966621	HMDB0244738	2-Ethoxy-1-ethoxycarbonyl-1,2-dihydroquinoline	GKQLYSROISKDLL-UHFFFAOYSA-N	GKQLYSROISKDLL	247.120843404	+NH4	18.034374132
